formaWlasnosci_Symbol,pkdKod,wsk_liczba_dni_istnienia,Aktywa,Aktywa_trwale,Rzeczowe_aktywa_trwale,Zapasy,Naleznosci_dostaw_uslug_12m_pozostale,Inwestycje_krotkoterminowe,Rozliczenia_miedzyokresowe_krotkie,Kapital_zapasowy,Zysk_netto,Zobowiazania_dostaw_uslug_12m_pozostale,schemat_wsk_bilans,wsk_kapital_do_aktywa,zysk_sprzedazy,pozostale_przychody_oper,koszty_operacyjne_pozostale,koszty_finansowe,koszty_odsetki,podatek_dochodowy,schemat_wsk_rzis,wsk_marza_brutto_1,wsk_marza_brutto_2,wsk_stopa_marzy_brutto,wsk_ROA,wsk_ROE,wsk_mnoznik_kap_wl,wsk_zwrot_aktywa_trwale,wsk_ebitda_3,wsk_marza_ebitda_3,wsk_zysk_op_zobowiazania,wsk_sprzedaz_kap_obrotowy,wsk_koszty_przychody,wsk_rent_kapitalu,wsk_pokrycie_wyd_fin_gotowkowe_1,wsk_pokrycie_aktywow_tr_kapitalem_st,wsk_struktury_finansowania,wsk_zysk_operacyjny_zob_2,wsk_zadluzenia_gotowki_1,wsk_koszty_fin_przychody,wsk_koszty_odsetki_przychody,wsk_pokrycie_aktywow_kap_stalym,wsk_zadluzenie_kap_wlasnego,wsk_ogolnego_zadluzenia_pozyczki,wsk_zadluzenia_krotkie,wsk_pokrycia_zobowiazan_rz_aktywami_trwalymi,wsk_efekt_dzwigni_fin_1,wsk_pokrycia_odsetek_zyskiem,wsk_ebitda_zobowiazan_odsetki_3,wsk_rotacja_aktywow_1,wsk_rotacja_rz_aktywow_trwalych,wsk_rotacja_wartosci_niewaterialnych,wsk_rotacja_naleznosci,wsk_rotacja_naleznosci_dostaw_uslug,wsk_obrotowsci_naleznosci,wsk_rotacja_zobowiazan_dostaw_uslug,wsk_plynnosc_biez_1,wsk_poziom_kapitalu_obrotowego_netto,wsk_udzial_zob_biez_sprzedaz_2,wsk_udzial_zapasy_kap_obrotowy,wsk_zysk_ebitda_1,wsk_zysk_ebitda_2,wsk_obrotowosc_gotowkowa,wsk_struktura_majatku,wsk_struktury_kapitalu,wsk_zast_kapitalu_podstawowego,wsk_sytuacji_fin,wsk_struktura_kap_wlasnego_s_2,wsk_fin_majatku_kapitalem,default
214,3832,6358,10074323.2,6663090.02,6568090.02,18426.85,0.0,321191.63,66991.47,4087267.83,996709.6,0.0,SFJMA,0.555270792781395,1086277.28,235821.95,74175.61,28482.08,25284.15,224612.0,SFJMA,0.0636895327392357,0.064488917688372,0.0573582307040739,0.0989356386739706,0.1781754775510419,1.800923104546741,0.2353848917263289,1895337.6,0.1000786938330384,0.4179795530845169,44.49578901731393,0.9480623590246988,3.591739416002828,65.61092378084747,1.7362904726296944,1.1483709119040373,0.1671485585778415,0.386777887538268,0.001503926985909,0.0013350680673873,0.8395470289623973,0.8009231045467411,0.1292078148409691,0.5337185012560911,4.394145678597591,1.7643960711090845,40.42033250079595,2.6222680695354192,1.941777797289172,2.883406368111867,189384.7259,57.7492641247897,46.291167186466325,6.303110619962824,47.55835952871847,1.1425584845036236,425623.93000000017,-0.0224740368040419,0.0432937358573799,0.525353321874518,0.525353321874518,58.968665061265256,1.9532789664059256,1.2485593115283151,0.045024155324259,0.6392119779110152,0.5735552917739679,-0.3134094134250886,0
214,8010,1299,190742.53,0.0,0.0,9500.0,0.0,164379.61,226.28,0.0,18035.6,0.0,SFJIN,0.8700555665272973,19819.55,0.0,0.0,0.0,0.0,1784.0,SFJIN,0.1330885710448563,0.1330885710448563,0.1330885710448563,0.094554423704037,0.1086763045278102,1.149351878744202,198.1955,19819.55,0.1330885710448563,0.7996290637470532,0.8973430402888466,0.8669114289551437,94.43306552355952,198.1955,1907.4253,1.0,0.3998145318735266,0.0,0.0,0.0,1659.566,0.1493518787442018,0.0,0.1493518787442018,0.0,1.149351878744202,180.3555,198.1955,5.648843147875877,1489.2,1489.2,40.66436314799893,0.0,8.951326710201098,0.0,7.695597058492459,165956.6,-1.1144010206822454,0.0572438818341662,0.9099878655166236,0.9099878655166236,0.9059517783257912,0.0,6.695597058492459,50.0,0.0669559705849245,6.2950765696667865,0.8700555665272973,0
113,1812,10526,1263375.96,907336.57,907336.57,0.0,541.69,221237.91,0.0,50166.81,-347329.62,3541.2,SFJIN,0.9030000064272238,-373557.23,29626.5,4000.0,0.0,0.0,0.0,SFJIN,-2.3152011153611727,-2.8993968383158557,-3.1183365576250845,-0.2749218213713675,-0.3044538420980892,1.1074197041886664,-0.3834638010898205,-286424.69,-2.3909819168362287,-2.839150888969873,0.5130530635469929,4.151727281264674,0.1302685687551457,-2858.2358000000004,1.3924005730310198,1.0,-1.4195754444849364,-0.3778554589512873,0.0,0.0,1.257337726396281,0.1074197041886664,0.0946680416907537,0.1074197041886664,9073.3657,1.1074197041886664,-3473.2962,-2.652080462962963,0.1149499819145841,0.1320279088938298,1197.9375,410.7271055459905,1.650477174310012,0.8886679137350717,10.789694787916732,2.9053183966440432,233491.93,-1.9491161266760575,0.0,1.2151888238192243,1.2151888238192243,0.5414702661040325,2.5484162580999814,9.309279033608693,3.152082804289482,3.6529664272937095,1.0946999776085329,0.6558036457707672,0
216,4675,8874,14673970.57,3624952.5,3463027.5,1360534.78,0.0,2905393.39,38682.44,10415190.17,2124808.66,0.0,SFJMA,0.8661594876021343,2057739.27,415047.26,84337.67,1.11,1.09,471720.0,SFJMA,0.0738793988562978,0.0752129205033452,0.0596059587230289,0.1448012076802196,0.1671761491421002,1.154521787631038,0.6896996515332322,2900034.0000000005,0.0840044749203725,1.4723139291764051,3.662161204309872,0.942837059162046,3.521036658870385,2800102.5225225226,4.142316551734126,1.0232881869545687,0.6660085872025276,0.0,3.215305998537034e-08,3.157372557121952e-08,3.5062525177916126,0.1545217876310378,0.0,0.1276350683975633,10.133806739978509,1.1545213029731023,1949366.743119266,29000.340000000004,2.401147624249141,9.968842343873966,345223.7518,71.30762903956135,67.97193344215316,5.118666893236608,3.29851214194469,6.810957303972922,9426776.5,-0.2730628020479094,0.1443266189667273,0.6836325945233472,0.6836325945233472,116.4241179776755,0.3280791539152582,6.4715792855553005,0.04689716623873,19.72566439630263,0.8840232844854873,0.822249205535058,0
214,8622,7334,308575.32,0.0,0.0,0.0,0.0,198122.03,2011.66,74360.69,148602.25,0.0,SFJMA,0.8845909646954268,125428.09,35622.62,0.0,2.47,2.47,12446.0,SFJMA,0.1318035730425937,0.1357615563823364,0.1057342300364255,0.4815752925412181,0.544404489488573,1.1304659892657956,1610.5070999999998,161050.71,0.1357636301299785,5.03176229316127,4.28920187946205,0.8942678521410851,15.850396928631678,65201.72064777328,3121.8088,1.0116845378301804,2.38173048483271,0.0,2.0821775105558185e-06,2.0821775105558185e-06,2729.6294,0.1304659892657955,0.0,0.1172570166484871,0.0,1.1304486515538408,60163.85425101214,1610.5070999999998,10.739907611624783,11862.581299999998,11862.581299999998,33.36642670680791,33.15092049147853,10.939139609022844,2.0126938982496165,9.640924028066518,276568.5,-0.2331436076227355,0.0,0.9227046609912704,0.9227046609912704,5.987512494193603,0.0,7.664832847453611,500.0,0.0766483284745361,2.471297505035839,0.8845909646954268,0
214,4730,2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJIN,0.6581941526810996,0.0,0.0,0.0,0.0,0.0,0.0,SFJIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.192715223329503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942093566184836,0.0,0
214,4321,1460,15180538.34,1056809.69,965870.69,994390.92,5053400.63,3278338.29,1888989.63,656616.28,-2845520.86,6612692.47,SFJIN,0.4216645863693395,-1788878.81,85671.86,826251.01,32399.4,10322.08,303510.0,SFJIN,-0.0968140165183445,-0.0972046558209535,-0.0684054312149739,-0.1874453195445768,-0.4445365477773177,2.371553202061156,-2.6188370619259604,-2306697.43,-0.088206440536697,-0.2881114420412451,4.893286736747887,1.1012396015515125,8.374369632773844,-71.58312592208497,14.364495787316258,1.0,-0.1440557210206225,-0.2235995456342136,0.001238929610948,0.0003947088698733,6.05699917456283,1.371553202061156,0.0810147773113496,1.371553202061156,9658.7069,2.381222384967568,-274.67320346286795,-4.448074862878351,2.1971671094538525,27.07517968062578,261511.2248,110.82398367628308,70.33877152794399,3.2844875984899096,92.04270527664173,1.6087272027050208,5344285.73,-0.2043616190504722,0.186066196726349,1.244296610098674,1.2585301658092822,7.976944465972119,0.0748251199232718,0.7291004085712536,8.128237355582915,9.74405933888108,0.5378077492488458,0.3783905696885503,0
214,6831,1766,4504.8,0.0,0.0,0.0,0.0,4504.8,0.0,0.0,-615.0,0.0,SFJIN,0.7269579115610016,-615.0,0.0,0.0,0.0,0.0,0.0,SFJIN,-6.15,-6.15,-6.15,-0.1365210442194992,-0.1877977281055331,1.3755954562110664,-6.15,-615.0,-6.15,-0.5,0.0,6.15,-0.0,-6.15,45.048,1.0,-0.25,-0.0,0.0,0.0,32.748000000000005,0.3755954562110663,0.0,0.3755954562110663,0.0,1.3755954562110664,-6.15,-6.15,0.0,0.0,0.0,0.0,0.0,0.0,4477.2,3.662439024390244,3274.8,-32.748000000000005,0.0,1.0,1.0,0.0,0.0,2.662439024390244,50.0,0.0266243902439024,inf,0.7269579115610016,0
216,111,6000,3286462.44,2910033.9,0.0,155598.02,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.5378738270320838,1269453.25,183707.01,46771.65,0.0,0.0,0.0,SFJMI,0.0,0.0,2.5961704921626816,0.0,0.0,1.8591720766891875,14063.886100000002,1515186.61,3.0987220419515293,14063.886100000002,1.3344251242002056,1.691823622831149,0.2766141657587979,1087.98,1.6512600592041211,1.4621261729679162,0.926010905565474,0.0,0.0,0.0,0.6074507001447647,0.8591720766891875,0.0,0.0,0.0,0.0,0.0,15151.8661,0.1487835199479718,4889.7145,4889.7145,70.66021012065224,0.0,5.151414061442364,0.0,inf,366428.54,-0.7493863701040213,0.4246340091304023,0.0,0.0,4889.7145,7.94161366360819,1.1639111967575713,0.2886564311158024,0.1465585265235328,0.5378738270320838,-3.117474883370165,0
214,4673,2028,2621549.65,704180.05,410061.73,1043335.6,493817.06,55291.31,5276.48,322895.13,-401304.93,1679308.95,SFJIN,0.1035991059715386,78247.82,152954.9,562670.92,76488.07,76406.06,0.0,SFJIN,-0.0505719677252431,-0.0516100200647981,0.0100630997985165,-0.1530792788913992,-1.4776119683258084,9.652592950702934,-0.8390288778414452,-298176.53,-0.0383471409039303,-0.1592999878286017,-47.58403348334035,1.0721362599215252,35.948947218360665,-4.811381173560791,4.105099654555678,1.1026795849546471,-0.0748110371206744,-0.9909378265337504,0.0098367862747604,0.0098262393379323,0.3856828945949264,8.652592950702934,1.3427519107832315,7.661468712788605,1.52337578441578,11.922581135478662,-4.2522657234256025,-0.8176427352702627,3.9231888890768034,18.96230935766671,26.437378603277757,38.08030641669232,23.11676222985357,9.558746613457982,78.61248395836115,0.9214668373706164,-163410.21999999974,0.0210154525960921,-6.384763449923766,1.376570340285174,1.451241856121679,140.6318168261884,0.367263593831883,0.1155722921091255,0.4970319735698277,0.3146848586414187,-0.1577602568377472,-0.225616307883467,0
226,4690,7334,679508.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.0,0.0,0.0,0.0,0.0,6795.088199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.192715223329503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
215,6311,1482,30251452.64,30215033.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.9744733567280358,206505.58,331.57,59122.67,0.0,0.0,0.0,SFJMI,0.0,0.0,31.28872424242424,0.0,0.0,1.0261953219097486,1477.1447999999998,149960.06999999998,22.721222727272725,1477.1447999999998,0.1812211504852196,39.24670454545455,0.0002238864098595,22.4559,1.0267627584143912,1.025526643271964,0.1912859741013043,0.0,0.0,0.0,0.9756479349606404,0.0261953219097486,0.0,0.0,0.0,0.0,0.0,1499.6006999999995,0.0002181713413415,66.0,66.0,434.4836363636364,0.0,0.8377760853008378,0.0,inf,36419.59,-5.518119696969697,0.0,0.0,0.0,66.0,829.6368259499902,38.17475515076027,0.9935120689864676,0.0460138146676982,0.9744733567280358,-20.203369944582004,0
214,4773,9385,3111656.11,412925.63,404216.15,1867353.62,183787.42,436392.87,7933.61,980633.28,1429.3,1101045.15,SFJIN,0.3316762982526369,4248.1,25172.56,26787.83,1395.17,1395.17,0.0,SFJIN,0.0001012821108464,0.0001014644771271,0.000301568071982,0.0004593373912389,0.0013848966406668,3.0149878217656143,0.0065134210990827,119372.82,0.0084741487193016,0.0012660310594445,22.752160810302147,1.0016991129319188,23.64851395582965,84.69884673552328,7.535633256768294,1.0,0.0006330155297222,0.0,9.90416249587479e-05,9.90416249587479e-05,2.49939094359437,2.0149878217656143,0.0,2.0149878217656143,4042.1615,1.5257099893606916,2.0244629686704845,1193.7282,5.282737464854262,34.84943253751736,1617.3989090049004,10.028846649710651,4.762108362549508,36.39501258208298,28.529136087549286,1.2977201751536511,619136.95,-0.0439518693779274,3.0160590803052543,0.0119542211791028,0.0119542211791028,32.279866190297746,0.1530073614464828,0.4962809150497789,0.1210871797907046,3.243510053098736,0.3837736614768269,0.2294178520561267,0
214,2561,3442,1245435.54,297510.0,297510.0,0.0,0.0,439205.78,0.0,1193403.18,-3148.93,0.0,SFJMA,0.9958397766615844,-194520.22,0.0,17.0,0.0,0.0,0.0,SFJMA,-0.0164530964773236,-31.4893,-1945.2022,-0.0025283765388612,-0.0025389390925288,1.004177603100332,-0.8018516137010017,-194537.22,-1945.3722,-37.54609759345646,0.0,1945.3722,0.0,-31.4893,4.186197237067661,1.0,-18.77304879672823,-0.0,0.0,0.0,4.1687817216228025,0.004177603100332,0.0,0.004177603100332,2975.1,1.0041776031003322,-31.4893,-1945.3722,0.0,0.0,0.0,1851739.9264,223744.6848,0.0,10901.0356,182.9516471766684,942744.25,-9427.4425,0.0,1.0,-0.0167283292930872,0.0,0.3138537653495442,239.37171051996705,0.168061577762092,762.685482690879,1.5383384632192192,0.994534074902128,0
215,8510,1816,597209.32,552476.67,552476.67,3460.0,0.0,28953.05,0.0,0.0,-247751.31,0.0,SFJIN,0.0940528523566913,-246950.82,0.0,798.0,3.0,0.0,0.0,SFJIN,-2.197146057604741,-2.1971559950337,-2.190056935083363,-0.4148483650590048,-4.410800466589899,10.632319753658765,-0.4484330894913625,-235994.01,-2.0928876374600924,-0.4579121384131098,-0.2271978882121511,3.197160517914154,4.14312216368272,-78665.5,1.0809674913512637,1.0,-0.2289560692065549,-2.0551152241664603,2.660517914153955e-05,0.0,0.1016680758664433,9.632319753658765,8.634619232875503,9.632319753658765,5524.7667,10.632319753658765,-2477.5131,-0.486585587628866,0.1984315984758074,0.2040991160767023,1127.6,39.76884001418943,39.27300461156438,9.152894574499172,57.297557644554814,0.0826789948722468,-496307.42999999993,4.4014493614757,-0.0069714853956548,1.0498226010462153,1.0498226010462153,3.894581054500303,12.350635833110717,0.1038171515869951,0.5520595104948051,0.0084058143232328,0.098844910237418,-11.094970452231202,0
0,7820,1715,3904.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,1.0,246.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.0,0.0,2.46,0.0,0.0,1.0,2.46,246.0,2.46,2.46,0.0,2.46,0.0,0.0,39.0471,1.0,2.46,0.0,0.0,0.0,39.0471,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,3904.71,-39.0471,0.0,0.0,0.0,0.0,0.0,39.0471,50.0,0.390471,1.0,1.0,0
214,6832,3226,92758.11,2328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.8875425555781592,700510.76,0.0,0.0,0.0,0.0,3497.0,SFJMI,0.0,0.0,1.8948957890949811,0.0,0.0,1.126706537861257,7005.1076,700510.76,1.8948957890949811,7005.1076,4.088052087960525,0.8948957890949814,4.490434885274863,34.97,44.32536512027491,1.112457444421841,67.15443653452002,0.0,0.0,0.0,35.36373281786942,0.126706537861257,0.0,0.0,0.0,0.0,0.0,7005.1076,3.9854520537341696,3696.83,3696.83,46.79514191888726,0.0,7.799954974656893,0.0,inf,90430.11,-0.2446152784953595,0.0,0.0,0.0,3696.83,0.0257436378215176,7.8922525773294705,2.147766323024055,306.5709917163606,0.8875425555781592,0.8846474918586299,0
226,6820,6010,445078.39,180229.99,180229.99,0.0,0.0,255233.79,3173.61,0.0,35389.0,0.0,SFJIN,0.9994107330171658,39851.92,0.0,0.0,692.92,692.92,3770.0,SFJIN,0.3232620116243563,0.3232620116243563,0.3289821452614448,0.0795118361059947,0.0795587174313736,1.0005896144231463,0.2211170294133623,43708.65,0.3608198913247254,151.94997521638007,0.4578359039455318,0.6767379883756437,0.6389679354610739,62.07892686024361,2.4695023841481656,1.0,75.97498760819003,0.0,0.0057201336370885,0.0057201336370885,2.468047187929157,0.0005896144231463,0.0,0.0005896144231463,1802.2999,0.9831919945437008,52.072273855567744,437.0865,0.6380852023181065,0.6721247113202414,1211.3703,19.35431304531736,0.0,18.807177456916627,0.0,1009.8310900979908,264586.13,-2.184188682849497,0.0,0.8096566697896183,0.8096566697896183,0.4746120409840719,0.6805024685820265,1696.0236397605522,2.2193864628189792,2492.310782199781,2.343053845092249,0.9990097353806932,0
227,6499,2968,15008.27,0.0,0.0,0.0,11808.0,2543.05,0.0,8213.78,-2813.4,1783.5,SFJIN,0.8401881096222282,-3546.93,1216.5,482.97,0.0,0.0,0.0,SFJIN,-0.0178406995603745,-0.0179793967386445,-0.0226671151184333,-0.1874566489009059,-0.2231127133960413,1.1902096548945778,-28.134,-2813.4,-0.0179793967386445,-1.172983114446529,12.40935480980224,1.0257535973971224,15.544200096953125,-28.134,150.08270000000002,1.0,-0.5864915572232645,-0.0,0.0,0.0,126.0977,0.1902096548945777,0.0,0.1902096548945777,0.0,1.1902096548945778,-28.134,-28.134,12.553256982227348,1564.7911,1564.7911,28.996458888346183,27.46764088829493,12.55325698222735,5.579364555434908,6.257356681259121,12609.77,-0.0805843668205935,0.0,1.0,1.0,61.53206189418217,0.0,5.257356681259121,300.0,0.0525735668125912,1.0115962654489852,0.8401881096222282,0
214,5510,10006,3085887.89,2105748.2,2105748.2,3228.88,17054.58,949372.03,7282.09,2635886.1,-150467.72,21312.17,SFJIN,0.9859787291235652,-181876.75,18224.12,8.56,2384.28,2384.28,0.0,SFJIN,-0.1705656147818276,-0.1773615356160726,-0.2143844518469513,-0.0487599437709968,-0.0494533424816775,1.0142206626393435,-0.077721158683645,-45134.32000000001,-0.0532013929910496,-3.7824934183567698,0.9055320300982114,1.2172049755904064,0.4052875460100211,-13.39643414364085,1.4654591132975916,1.0,-1.8912467091783849,-0.0,0.0028104337736937,0.0028104337736937,1.444911514111706,0.0142206626393434,0.0,0.0142206626393434,21057.482000000004,1.0305505509882211,-62.10824232053282,-451.3432000000001,0.3970797857779534,0.4028816265876423,8483.6726,8.691324509623344,7.317428916339842,41.88084331645496,9.14418819038349,22.65272497710205,936871.62,-1.1043231677752392,0.0034464487247463,5.090838348292781,5.090838348292781,0.8936088626921103,2.1484164160314743,70.32021118575429,0.264039166696189,32.73118314542059,1.4241035495987375,0.9558552005990082,0
214,8621,7699,1209228.95,273873.02,55600.02,0.0,0.0,476759.43,3738.3,377507.51,448503.23,0.0,SFJMA,0.724437452477465,567979.12,49.95,20426.91,1038.33,1038.33,107882.0,SFJMA,0.1004235765563369,0.1006028214546267,0.1026991712186824,0.370900175686333,0.5119837115239021,1.3803814208944516,9.848956169440228,589897.3899999999,0.106662324236609,1.6433740520963722,9.184797756898538,0.901182067158549,13.852210478658163,576.5801431144241,4.415290524053811,1.0,0.8216870260481861,0.0,0.0001877456876434,0.0001877456876434,3.198601819193435,0.3803814208944516,0.0,0.3803814208944516,556.0002,1.3778101419898474,432.9467125095105,5898.973899999999,7.550502825018575,99.46962573035046,55305.1318,30.01950046885161,30.01950046885161,12.158763280512476,11.094265541556853,2.8070372564572628,602137.72,-0.1088755600795801,0.0,0.7478558909251452,0.7478558909251452,11.600217703087695,0.292800859240824,2.628940177068954,0.1825663586723511,8.978594475047949,1.1959688643426418,0.6437525017882764,0
214,4120,1773,18711.66,18711.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.7852178801880753,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.0,0.0,0.0,0.0,0.0,1.2735318759685912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2147821198119249,1.2147821198119249,0.0,0.0,0.0,0.0,0.7852178801880753,0.2735318759685912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.192715223329503,0.0,0.0,0.0,0.0,0.0,0.0,187.1166,3.655881042964172,1.2238358328443335,0.0195379834977985,0.7852178801880753,-40.1893,0
216,4120,9317,14480602.45,1045218.98,89806.98,730447.19,3786262.44,8447811.55,450887.14,5318329.67,-96797.0,4402909.38,SFJIN,0.4296459827194552,-463145.15,243419.43,227829.85,16835.6,10148.13,128447.0,SFJIN,-0.0146244500779652,-0.0147884135042946,-0.0170127125991291,-0.0066845975734939,-0.0155583849083926,2.327497614828084,-4.983527672347963,-355829.18,-0.0130706746550704,-0.0541895857429116,5.259239735140548,1.0260000095270718,-12.228240982998496,7.328303713559363,13.8541327004988,1.0000000000000002,-0.0270947928714558,0.0,0.0006184221603829,0.0003727712988219,5.952372458831546,1.327497614828084,0.0,1.3274976148280837,96429510513131.52,2.387683924707164,-8.538407568685068,-3558.2918,4.50441695196901,303.13317116331046,8269.585249088701,50.89249264031492,50.62540863666917,7.152331927865807,58.87047981616501,1.626742941745675,5176313.690000001,-0.1901415509390685,0.1411133933809177,0.3292078927589738,0.3292078927589738,3.2279849652157457,0.0777959916316404,0.753297022028551,0.9567373145099222,9.682979884045562,1.0288748609707643,0.3852747263640253,0
215,4719,3075,122309.71,74167.57,0.0,4000.0,0.0,32079.14,0.0,67045.12,59538.4,0.0,SFJMA,0.9460631539392906,-29609.49,0.45,0.36,0.25,0.25,22589.0,SFJMA,0.7350030204720885,821.2739999999999,-296.0949,0.4867839192816334,0.5145363893041655,1.057011887458171,-296.094,-29609.4,-296.094,-4.48831286948613,0.0,296.101,0.0,328509.6,1.6490995997307178,1.0,-2.244156434743065,0.0,0.0025,0.0025,1.5601523684812648,0.0570118874581711,0.0,0.0570118874581711,0.0,1.0570086698697967,238154.6,-296.094,0.0,0.0,0.0,43909.32,43909.32,0.0,24013.08,7.297580718508413,41545.14,-415.4514,0.0962808164805799,0.7249495145666534,0.3071131567531376,0.0,1.5405956195549264,17.540201606790966,0.0674149092386335,11.385337842164107,2.4934149915020805,0.8629682851655535,0
216,7021,10173,3657726.73,103369.73,103369.73,0.0,0.0,788718.23,63439.16,1368762.03,1134319.69,715026.12,SFJIN,0.6979968457074978,1510520.82,245.68,64920.72,17229.09,0.0,294297.0,SFJIN,0.1039964018160352,0.1039982617540791,0.1099605938548472,0.3101160293623137,0.4442943134620853,1.4326712307508902,13.987129307583563,1479058.99,0.1076702834766293,1.308878206945415,5.607568806486512,0.8960196228843454,7.785770119285339,84.84661116750797,35.38489197949923,1.0000000000000002,0.6544391034727075,0.0,0.0012542170507643,0.0,24.698542987390997,0.4326712307508903,0.0,0.4326712307508903,1033.6973,1.4326712307508902,11343.1969,14790.5899,4.788040377015265,132.8912104152734,137369.2854,71.79937311153837,0.0,5.083609844796032,18.99875456438824,3.217646364056811,2449711.99,-0.1783304020885589,0.0,0.7669198440827569,0.7669198440827569,17.416775747658324,0.0290825401050035,2.3112236934832127,0.4837005959094602,79.47117704087948,0.8898829403956106,0.6892138268609485,0
214,4110,4417,40877.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.7736,1.0,0.0,0.0,0.0,0.0,408.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6606.599999999999,0.0,0.0,0.0,inf,40877.36,-408.7736,0.0,0.0,0.0,0.0,0.0,408.7736,500.0,4.087736,1.0,1.0,0
214,4520,3084,14895.36,3000.0,0.0,0.0,6150.0,5245.36,0.0,6434.35,327.01,0.0,SFJIN,0.956832194723726,435.3,0.71,0.0,0.0,0.0,109.0,SFJIN,0.9470675164126694,0.947202,0.08706,0.0219538164905044,0.022944270282255,1.045115335284823,4.3601,436.01,0.087202,0.6780870917573872,0.4443512294309815,0.91294,0.5551237926057511,4.3601,4.96512,1.0,0.3390435458786936,0.0,0.0,0.0,4.7507866666666665,0.045115335284823,0.0,0.045115335284823,0.0,1.045115335284823,3.2701,4.3601,0.5181347150259067,50.0,50.0,484.12,447.72,0.7518796992481203,0.0,18.49978227060653,11252.36,-2.250472,0.0,0.0690475738015755,0.0690475738015755,0.953223420318148,0.2521991768218868,22.16541213063764,1.6666666666666667,87.88851894743391,1.4769284974093264,0.9459453097678424,0
214,8122,4717,311646.47,7443.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFJMI,0.73849143871259,3234142.43,16923.36,272.37,0.0,0.0,11918.0,SFJMI,0.0,0.0,1.9216753388003875,0.0,0.0,1.3541118387821762,32507.9342,3264230.78,1.9395533517301375,32507.9342,5.532432970747163,0.9218371766672592,7.312593773795803,253.5536,52.8147689901986,1.26150856128741,39.88790699968661,0.0,0.0,0.0,30.91794691986932,0.3541118387821763,0.0,0.0,0.0,0.0,0.0,32642.307799999995,5.40028789673119,16829.8066,16829.8066,40.9516969018527,0.0,8.888520562954554,0.0,inf,304202.63,-0.1807523028814841,0.0,0.0,0.0,16829.8066,0.0244700054039638,2.823966584791668,6.716963287765454,115.40522930715106,0.73849143871259,0.7320923228047043,0
0,6820,2045,1457578.34,1379422.68,1379422.68,0.0,0.0,39123.86,0.0,0.0,103372.55,0.0,SFJIN,0.6077399242911362,134853.76,1.38,1.42,16616.17,16616.17,14865.0,SFJIN,0.1302330219278006,0.1302332198828392,0.1485352104987597,0.0709207506472688,0.1166958888376311,1.6454406893975138,0.0977609850520944,386652.72,0.4258801768309463,0.2358614246277204,-1.8393469549566968,0.8697683001236514,1.0722638845900332,22.269665632934668,1.0566582390830346,1.0,0.1179307123138602,0.2347389737581328,0.0183019465577613,0.0183019465577613,0.6421733982219286,0.6454406893975138,0.0980573498110892,0.6454406893975138,13794.2268,1.4426956541107876,7.221201997812974,4.4513448918974925,0.6400563943370252,0.6581672703829983,9078.9086,15.691981963558929,15.691981963558929,23.26028674055513,2.966986582506184,0.1366955639808805,-493594.13,0.5436712183664896,-0.0,0.2673524448502522,0.2673524448502522,23.20555435992256,17.64968372092309,1.5493290342966282,0.007249409586335,0.0877822548434651,0.6245026276768502,-6.315526348315655,0
